"";"fill";"y";"x";"PANEL";"group";"flipped_aes";"ymin";"ymax";"xmin";"xmax";"colour";"size";"linetype";"alpha"
"115";"#4C3F30";1;1;"3";1;FALSE;0,797113795737527;1;1;1;NA;0,5;1;0,62
"116";"#4C3F30";1;2;"3";1;FALSE;0,761676096246961;1;2;2;NA;0,5;1;0,62
"117";"#4C3F30";1;3;"3";1;FALSE;0,772865315232692;1;3;3;NA;0,5;1;0,62
"118";"#4C3F30";1;4;"3";1;FALSE;0,753042930117176;1;4;4;NA;0,5;1;0,62
"119";"#4C3F30";1;5;"3";1;FALSE;0,733549354375648;1;5;5;NA;0,5;1;0,62
"120";"#4C3F30";1;6;"3";1;FALSE;0,679293906336735;1;6;6;NA;0,5;1;0,62
"121";"#4C3F30";1;7;"3";1;FALSE;0,715422982911222;1;7;7;NA;0,5;1;0,62
"122";"#4C3F30";1;8;"3";1;FALSE;0,730115069585815;1;8;8;NA;0,5;1;0,62
"123";"#4C3F30";1;9;"3";1;FALSE;0,719924189934875;1;9;9;NA;0,5;1;0,62
"124";"#4C3F30";1;10;"3";1;FALSE;0,738663040915605;1;10;10;NA;0,5;1;0,62
"125";"#4C3F30";1;11;"3";1;FALSE;0,770335128621632;1;11;11;NA;0,5;1;0,62
"126";"#4C3F30";1;12;"3";1;FALSE;0,782246297398198;1;12;12;NA;0,5;1;0,62
"127";"#4C3F30";1;13;"3";1;FALSE;0,831752548114603;1;13;13;NA;0,5;1;0,62
"128";"#4C3F30";1;14;"3";1;FALSE;0,846450587223515;1;14;14;NA;0,5;1;0,62
"129";"#4C3F30";1;15;"3";1;FALSE;0,851206793937756;1;15;15;NA;0,5;1;0,62
"130";"#4C3F30";1;16;"3";1;FALSE;0,872141611346974;1;16;16;NA;0,5;1;0,62
"131";"#4C3F30";1;17;"3";1;FALSE;0,885683518127585;1;17;17;NA;0,5;1;0,62
"132";"#4C3F30";1;18;"3";1;FALSE;0,906155033811519;1;18;18;NA;0,5;1;0,62
"133";"#4C3F30";1;19;"3";1;FALSE;0,916491124506717;1;19;19;NA;0,5;1;0,62
"134";"#EAEAEA";0,797113795737527;1;"3";2;FALSE;0,601884349955856;0,797113795737527;1;1;NA;0,5;1;0,62
"135";"#EAEAEA";0,761676096246961;2;"3";2;FALSE;0,571872940220289;0,761676096246961;2;2;NA;0,5;1;0,62
"136";"#EAEAEA";0,772865315232692;3;"3";2;FALSE;0,547163811004726;0,772865315232692;3;3;NA;0,5;1;0,62
"137";"#EAEAEA";0,753042930117176;4;"3";2;FALSE;0,524524155367491;0,753042930117176;4;4;NA;0,5;1;0,62
"138";"#EAEAEA";0,733549354375648;5;"3";2;FALSE;0,448693309051528;0,733549354375648;5;5;NA;0,5;1;0,62
"139";"#EAEAEA";0,679293906336735;6;"3";2;FALSE;0,393249264949569;0,679293906336735;6;6;NA;0,5;1;0,62
"140";"#EAEAEA";0,715422982911222;7;"3";2;FALSE;0,444272296600636;0,715422982911222;7;7;NA;0,5;1;0,62
"141";"#EAEAEA";0,730115069585815;8;"3";2;FALSE;0,463748951266746;0,730115069585815;8;8;NA;0,5;1;0,62
"142";"#EAEAEA";0,719924189934875;9;"3";2;FALSE;0,454967873415338;0,719924189934875;9;9;NA;0,5;1;0,62
"143";"#EAEAEA";0,738663040915605;10;"3";2;FALSE;0,523652495366157;0,738663040915605;10;10;NA;0,5;1;0,62
"144";"#EAEAEA";0,770335128621632;11;"3";2;FALSE;0,561898612046621;0,770335128621632;11;11;NA;0,5;1;0,62
"145";"#EAEAEA";0,782246297398198;12;"3";2;FALSE;0,574822584403794;0,782246297398198;12;12;NA;0,5;1;0,62
"146";"#EAEAEA";0,831752548114603;13;"3";2;FALSE;0,626813819786631;0,831752548114603;13;13;NA;0,5;1;0,62
"147";"#EAEAEA";0,846450587223515;14;"3";2;FALSE;0,68985504584363;0,846450587223515;14;14;NA;0,5;1;0,62
"148";"#EAEAEA";0,851206793937756;15;"3";2;FALSE;0,68815995035842;0,851206793937756;15;15;NA;0,5;1;0,62
"149";"#EAEAEA";0,872141611346974;16;"3";2;FALSE;0,715334315408472;0,872141611346974;16;16;NA;0,5;1;0,62
"150";"#EAEAEA";0,885683518127585;17;"3";2;FALSE;0,714440728735198;0,885683518127585;17;17;NA;0,5;1;0,62
"151";"#EAEAEA";0,906155033811519;18;"3";2;FALSE;0,736874397337073;0,906155033811519;18;18;NA;0,5;1;0,62
"152";"#EAEAEA";0,916491124506717;19;"3";2;FALSE;0,774314489387429;0,916491124506717;19;19;NA;0,5;1;0,62
"153";"#6DB581";0,601884349955856;1;"3";3;FALSE;0;0,601884349955856;1;1;NA;0,5;1;0,62
"154";"#6DB581";0,571872940220289;2;"3";3;FALSE;0;0,571872940220289;2;2;NA;0,5;1;0,62
"155";"#6DB581";0,547163811004726;3;"3";3;FALSE;0;0,547163811004726;3;3;NA;0,5;1;0,62
"156";"#6DB581";0,524524155367491;4;"3";3;FALSE;0;0,524524155367491;4;4;NA;0,5;1;0,62
"157";"#6DB581";0,448693309051528;5;"3";3;FALSE;0;0,448693309051528;5;5;NA;0,5;1;0,62
"158";"#6DB581";0,393249264949569;6;"3";3;FALSE;0;0,393249264949569;6;6;NA;0,5;1;0,62
"159";"#6DB581";0,444272296600636;7;"3";3;FALSE;0;0,444272296600636;7;7;NA;0,5;1;0,62
"160";"#6DB581";0,463748951266746;8;"3";3;FALSE;0;0,463748951266746;8;8;NA;0,5;1;0,62
"161";"#6DB581";0,454967873415338;9;"3";3;FALSE;0;0,454967873415338;9;9;NA;0,5;1;0,62
"162";"#6DB581";0,523652495366157;10;"3";3;FALSE;0;0,523652495366157;10;10;NA;0,5;1;0,62
"163";"#6DB581";0,561898612046621;11;"3";3;FALSE;0;0,561898612046621;11;11;NA;0,5;1;0,62
"164";"#6DB581";0,574822584403794;12;"3";3;FALSE;0;0,574822584403794;12;12;NA;0,5;1;0,62
"165";"#6DB581";0,626813819786631;13;"3";3;FALSE;0;0,626813819786631;13;13;NA;0,5;1;0,62
"166";"#6DB581";0,68985504584363;14;"3";3;FALSE;0;0,68985504584363;14;14;NA;0,5;1;0,62
"167";"#6DB581";0,68815995035842;15;"3";3;FALSE;0;0,68815995035842;15;15;NA;0,5;1;0,62
"168";"#6DB581";0,715334315408472;16;"3";3;FALSE;0;0,715334315408472;16;16;NA;0,5;1;0,62
"169";"#6DB581";0,714440728735198;17;"3";3;FALSE;0;0,714440728735198;17;17;NA;0,5;1;0,62
"170";"#6DB581";0,736874397337073;18;"3";3;FALSE;0;0,736874397337073;18;18;NA;0,5;1;0,62
